ROP_Open,ROP_Close,ROP_Volume,FICO_Open,FICO_Close,FICO_Volume,ADBE_Open,ADBE_Close,ADBE_Volume,TDY_Open,TDY_Close,TDY_Volume,LRCX_Open,LRCX_Close,LRCX_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,MSFT_Open,MSFT_Close,MSFT_Volume,DateIE
15.071839180859653,15.422347068786621,118600,14.334683203399969,13.977655410766602,134325,15.669608033348762,15.18865966796875,4466000,9.6875,9.5625,65500,39.690111258696305,37.57815933227539,5359800,0.8359200559353822,0.8373448252677917,367158400,31.95528692809291,30.999942779541016,49365000,2000-01-26 00:00:00-05:00
15.3144987909962,14.910066604614258,133600,13.977655410766602,13.977655410766602,172463,15.095572651323982,15.561006546020508,5864400,9.6875,9.6875,112700,38.29731211390539,37.72380828857422,3150000,0.826895440736613,0.8359198570251465,340144000,31.160786685460728,30.804969787597656,63654800,2000-01-27 00:00:00-05:00
14.856152880493054,14.937039375305176,86400,13.977653756543608,13.674180030822754,164363,15.188658097150142,14.288819313049316,5712000,9.8125,9.25,247000,37.70558976472129,36.0852165222168,3143700,0.822146273114821,0.7722758054733276,423348800,30.61001605356619,30.649009704589844,58225400,2000-01-28 00:00:00-05:00
14.856140104752015,14.478670120239258,118200,13.638477952144754,13.06723403930664,82013,14.180218764791151,13.668241500854492,16459200,9.375,9.25,128200,35.66647731219684,36.376529693603516,4373700,0.7675266163164214,0.7884240746498108,701680000,30.454031385224443,30.532018661499023,73194200,2000-01-31 00:00:00-05:00
14.478673671116338,14.424749374389648,191800,13.03152597639854,13.388553619384766,173475,13.8699312210083,13.8699312210083,6765600,9.1875,9.25,62400,36.394739109921375,38.2700080871582,3675000,0.7903237295459558,0.7618265748023987,318035200,30.726978072703208,32.11125183105469,70196600,2000-02-01 00:00:00-05:00
14.505638188931533,14.721335411071777,67800,13.388553125359236,13.406403541564941,105638,13.885443708826157,15.219687461853027,13409600,9.375,9.1875,124500,38.28821645538664,39.98141860961914,3025200,0.7656267061795913,0.7509023547172546,464195200,31.955283412708678,31.448366165161133,49915600,2000-02-02 00:00:00-05:00
14.775255583382988,15.422347068786621,145400,13.442113848235742,13.370708465576172,110025,15.840267271154065,17.143482208251953,19747200,9.1875,9.1875,291200,40.10885891357697,40.837120056152344,3256200,0.7623015457497653,0.7850996255874634,475193600,31.838323871534325,32.32574462890625,49186000,2000-02-03 00:00:00-05:00
15.53019156365089,15.557153701782227,195000,13.370707752473889,12.995827674865723,147825,17.058154930134076,18.36912727355957,13516800,9.4375,9.0,63800,41.00096724376436,39.92678451538086,3343200,0.7898490046753434,0.8207216262817383,425320000,32.559680726171585,33.242069244384766,55365400,2000-02-04 00:00:00-05:00
15.50323281969343,15.47627067565918,64800,13.031531352211719,13.06723403930664,129938,18.307065105206192,19.129331588745117,12919200,9.1875,8.9375,29300,40.272725586418375,40.49120330810547,2998800,0.8207218098564761,0.8667919635772705,441067200,33.32007189233026,33.26158142089844,40005800,2000-02-07 00:00:00-05:00
15.47627936469184,15.287544250488281,109000,13.085084111337883,13.299301147460938,99900,19.253447378927202,20.789379119873047,14297200,8.9375,9.0,107800,40.92814661273761,40.45478057861328,2817300,0.866316777388318,0.8729666471481323,408643200,33.20308838194239,34.2949104309082,56229000,2000-02-08 00:00:00-05:00
15.395389633678766,14.39778995513916,541200,13.245748425543333,13.031532287597656,83700,20.820413849508654,21.735767364501953,15321600,9.0,8.9375,152600,39.83576850484038,39.85397720336914,2868300,0.8672665100356038,0.8558674454689026,299364800,34.13893835590436,32.44271469116211,55090000,2000-02-09 00:00:00-05:00
14.397787522369962,14.289938926696777,489000,13.049384140765785,13.120789527893066,175838,21.487532530745415,22.6511173248291,13175600,9.0625,8.75,87200,39.81755261857112,41.92950439453125,2640300,0.8577681777925008,0.8625174760818481,302982400,32.40858698116159,33.06660461425781,54527800,2000-02-10 00:00:00-05:00
14.289940814971924,13.48107624053955,239200,13.120784330021209,13.138636589050293,177188,22.340825416338223,22.449426651000977,7216800,8.875,8.6875,57000,41.47434438877483,40.837120056152344,2209500,0.8634670641219514,0.8264204859733582,212251200,32.71566381209936,31.1754150390625,115559000,2000-02-11 00:00:00-05:00
13.481074459147903,14.289938926696777,365600,13.067233576993319,13.156489372253418,86063,21.875392682382753,22.247739791870117,6994800,8.8125,8.625,37400,41.11020674092194,42.056941986083984,2211300,0.8306949356222365,0.8800904154777527,367539200,31.579987122393312,31.077943801879883,81028600,2000-02-14 00:00:00-05:00
14.34386920928955,14.34386920928955,49400,13.06723251833002,12.977974891662598,191700,21.945205034585946,22.06156349182129,7082400,8.625,8.9375,101400,42.056943798546854,41.656402587890625,2331300,0.8758162166482715,0.904313325881958,485744000,31.11691854086267,30.746479034423828,71027600,2000-02-15 00:00:00-05:00
14.343865521629576,14.370827674865723,125400,12.912249881683564,13.001544952392578,100575,21.84436990894534,24.373228073120117,10723600,8.875,8.8125,283000,41.78386725976788,41.40153121948242,4583100,0.8948139231435446,0.8672665953636169,378246400,30.96094827981673,30.454030990600586,65202600,2000-02-16 00:00:00-05:00
14.397787522369962,14.289938926696777,104600,13.037265188013468,13.001544952392578,114075,24.5749130859375,25.21100616455078,10482400,8.9375,9.0,563600,41.51075568236375,42.53031921386719,3402300,0.8753412455195135,0.8729666471481323,289497600,30.72700089822001,31.077943801879883,80343400,2000-02-17 00:00:00-05:00
14.182091526070026,13.346264839172363,109800,13.001547325945259,12.769377708435059,212963,25.474745189870585,24.38873291015625,6311200,8.9375,9.1875,402600,42.694178998175126,40.327335357666016,2366400,0.8710668566618379,0.8454192876815796,233441600,31.194921891051322,29.654672622680664,79063000,2000-02-18 00:00:00-05:00
13.346264839172363,13.346264839172363,192800,12.733656981093933,13.001544952392578,184275,24.280135435216565,24.396493911743164,7825600,9.375,9.5,255200,39.96319294630929,40.47297286987305,2783100,0.8368699040016722,0.8648921251296997,422296000,29.67416565835992,29.264732360839844,66296200,2000-02-22 00:00:00-05:00
13.346266351507966,13.669812202453613,100400,13.001551301358294,13.108708381652832,97200,24.202563095571406,24.73005485534668,7614800,9.625,9.0,374500,41.01917771244293,42.712379455566406,4065900,0.8604984726096189,0.8834148049354553,473099200,29.167252679718583,29.401214599609375,75847200,2000-02-23 00:00:00-05:00
13.723734555205677,13.26537799835205,89400,13.037268665019965,13.305156707763672,105638,25.10240545844359,26.405620574951172,6901200,9.125,8.875,128000,43.02188777615513,41.656402587890625,3259500,0.891489511321072,0.8754595518112183,376432000,29.401202043316925,29.55717658996582,69733200,2000-02-24 00:00:00-05:00
13.211453611200504,12.456513404846191,317400,13.25157909921493,13.305156707763672,34763,25.691949282805933,24.45079231262207,4176000,9.125,8.8125,111600,41.69281984887092,40.054237365722656,3014400,0.8724915181788343,0.8387693166732788,249144000,29.53768003647822,28.484851837158203,65301400,2000-02-25 00:00:00-05:00
12.456515275264383,11.836385726928711,504600,13.287298711418886,13.323017120361328,67838,24.2103248242753,24.280139923095703,6549600,8.9375,8.875,208900,39.78114233540856,40.21809768676758,2604000,0.8368697206685758,0.8606175780296326,328328000,28.153417593789996,28.562850952148438,76131800,2000-02-28 00:00:00-05:00
11.782459127793619,11.755496978759766,265400,13.287298207414977,13.948091506958008,211613,24.82314016304764,25.319602966308594,6718800,9.0,8.6875,118000,40.69145349839555,45.47975540161133,8060400,0.8629922212308383,0.8710668087005615,368961600,28.62133032525336,27.880451202392578,58437400,2000-02-29 00:00:00-05:00
11.647650920169454,11.485877990722656,319000,13.94809015011133,14.448148727416992,384075,25.37390399483934,24.916227340698242,5105200,8.6875,8.5625,80000,45.73465115336188,43.914005279541016,4890600,0.9009888830400901,0.9902797341346741,1077003200,27.958442601350285,28.328882217407227,106889800,2000-03-01 00:00:00-05:00
11.566762972262598,13.3732271194458,678600,14.501733236591686,14.394577980041504,121500,23.89227451649747,20.01365852355957,24963600,8.5,8.5,88300,44.13249340078009,43.78657150268555,3993300,0.9651075338265742,0.927111029624939,311259200,28.64082210290544,29.12824249267578,106932600,2000-03-02 00:00:00-05:00
13.292342061733981,14.694374084472656,493600,14.466006651525136,14.751754760742188,132300,20.89798196726832,22.4959716796875,18611200,8.625,8.875,26800,44.27815306123046,44.223533630371094,5136000,0.9489583545922927,0.9727062582969666,323366400,29.557188145670995,29.98611831665039,101435200,2000-03-03 00:00:00-05:00
14.58652876147449,13.939436912536621,207200,14.698182035250529,14.894633293151855,291938,22.154654700827273,21.301359176635742,6946400,8.8125,9.0,76600,44.314550810065995,44.096073150634766,2339700,0.9575080360917718,0.9551334381103516,210560000,29.947114089439655,28.270387649536133,93609400,2000-03-06 00:00:00-05:00
13.885505991001017,13.561960220336914,170600,14.876772258519457,14.76961612701416,533588,21.7978230653312,20.153289794921875,6066400,9.0625,8.625,50400,45.315902117672245,44.278133392333984,3320100,0.9608327365936771,0.9337603449821472,273011200,29.98610942938126,28.972274780273438,135061000,2000-03-07 00:00:00-05:00
13.508037351980441,13.26537799835205,281600,14.733903840382304,14.662467002868652,881550,20.246377809245597,19.62579917907715,8405600,8.625,8.8125,166200,44.91536295315765,42.78520584106445,2707800,0.9337599841136519,0.927111029624939,271230400,29.26472183861243,29.810632705688477,94290000,2000-03-08 00:00:00-05:00
13.265380232730687,13.130569458007812,96600,14.64459915330592,14.269554138183594,104963,19.76543077697754,19.393083572387695,10022000,8.9375,9.0,152400,42.548525829305575,46.35367965698242,3059400,0.9185619196811304,0.9290111064910889,276718400,29.732657730579376,31.19491958618164,88198800,2000-03-09 00:00:00-05:00
13.184489087177868,13.723731994628906,53000,14.251700010902967,13.358736991882324,594338,19.734396376051343,20.665264129638672,15000800,9.125,9.3125,725500,45.73466311261629,47.318626403808594,5348100,0.9247369113373928,0.9556087255477905,248606400,31.058433878539812,31.506860733032227,85589000,2000-03-10 00:00:00-05:00
13.696775867092994,14.209056854248047,232800,13.287299046644147,11.287060737609863,745875,20.044679696882877,20.385997772216797,6446400,9.4375,10.1875,250400,47.10015631323478,45.006412506103516,2388600,0.928061092862619,0.9218862652778625,303956800,30.454020181480722,30.571001052856445,61831800,2000-03-13 00:00:00-05:00
14.128165019778756,13.696770668029785,101000,11.269201919457643,11.91213607788086,794475,21.72024830066508,20.21534538269043,12852800,10.5,10.8125,435100,45.37052820892688,41.72923278808594,3015300,0.9211740186012276,0.8682166337966919,428579200,30.765979944798072,29.674158096313477,73489200,2000-03-14 00:00:00-05:00
13.615885141983773,13.885506629943848,109400,11.87641679414893,11.519230842590332,244013,20.60320583848518,20.742835998535156,9849600,10.9375,10.625,137200,41.92950590693615,38.77978515625,4043700,0.8786656088143211,0.8834148049354553,443609600,29.498689011540044,29.752147674560547,53208000,2000-03-15 00:00:00-05:00
13.885509439877103,15.098806381225586,109600,11.57281155185505,12.072872161865234,165038,20.9910638608497,23.44234848022461,22378000,11.0,10.9375,440900,39.89038978837728,39.07109832763672,8624700,0.8914894597993677,0.9237859845161438,378100800,29.927619056651665,29.752147674560547,77300800,2000-03-16 00:00:00-05:00
15.09880554981721,14.721335411071777,127800,11.929994363691343,11.91213607788086,84038,22.09259603096601,21.76679229736328,18887600,11.0,12.375,926200,37.46892499923706,42.82162857055664,5323200,0.9128627736718902,0.9499084949493408,305043200,29.71315270189969,30.999942779541016,81161600,2000-03-17 00:00:00-05:00
14.61348890375208,14.559564590454102,77400,11.912129697835601,11.804973602294922,58725,21.8909083673833,21.704734802246094,8595200,13.0,13.0625,717400,42.60314501812455,42.65776443481445,2796600,0.9385102551950981,0.9347100257873535,204489600,30.804994605166005,30.37606430053711,47773000,2000-03-20 00:00:00-05:00
14.478677296594418,14.586525917053223,175000,11.80497767378647,11.822836875915527,220388,21.7357651724162,22.759719848632812,10534000,13.4375,13.625,527500,42.603144104947745,42.384666442871094,3597800,0.9313853481509844,1.0254262685775757,524328000,30.181081368105257,32.05277633666992,81648800,2000-03-21 00:00:00-05:00
14.64044656129641,14.424749374389648,174200,11.7871176213299,11.697821617126465,63788,23.527682535788593,25.319602966308594,16744800,13.625,13.5625,437100,42.49391028860545,44.40559005737305,2973200,1.009040960610964,1.0957196950912476,567996800,32.07227771565066,32.20875549316406,93975800,2000-03-22 00:00:00-05:00
14.424753807209155,14.559564590454102,139200,11.715677736016556,11.554944038391113,156938,24.96889305562218,26.458646774291992,12223600,13.5,13.625,496700,45.53893779708954,45.60721206665039,2643000,1.0790967045233273,1.0738725662231445,562564800,33.32007942412819,34.899322509765625,148224000,2000-03-23 00:00:00-05:00
14.613488072167923,14.586525917053223,86800,11.554947004531517,11.822836875915527,245025,26.22587073958037,26.862119674682617,7835600,13.9375,15.6875,585900,47.518887717602986,47.40964889526367,4955100,1.0824209561958296,1.0539238452911377,446913600,35.13328417760404,34.8408317565918,112196800,2000-03-24 00:00:00-05:00
14.58651854742819,14.45170783996582,67200,11.87641601348161,11.662105560302734,52650,27.032821397183355,28.212209701538086,6834400,16.5,18.375,1053800,48.77515031706612,46.31727600097656,1994300,1.0458502512066499,1.060573697090149,279182400,33.617394467946646,32.46220779418945,111434000,2000-03-27 00:00:00-05:00
14.45171388339647,14.721335411071777,201800,11.626384075212654,11.322775840759277,68175,27.99495328424752,27.59147834777832,6964400,19.5625,26.0,1939100,46.754230547070804,43.5863037109375,1585800,1.0429994170305843,1.057248830795288,202966400,32.32573042607293,32.54019546508789,81114400,2000-03-28 00:00:00-05:00
14.640446862634624,14.289938926696777,212800,11.322778793259243,11.197763442993164,91125,27.560435799235847,27.653545379638672,5551200,24.9375,18.75,2304600,43.69552717537715,39.59907150268555,2994800,1.0591483416852483,1.0330257415771484,239836800,32.81314407215174,33.437042236328125,64363800,2000-03-29 00:00:00-05:00
14.289941913439504,14.316904067993164,121200,11.12632697358953,11.287060737609863,111713,27.188006502824347,26.61383056640625,6503200,18.25,19.0,808500,38.77978927968134,39.81755828857422,4207000,1.0149776536622999,0.9556087255477905,414400000,33.125102556313976,32.247745513916016,64178400,2000-03-30 00:00:00-05:00
14.31690461069181,14.640450477600098,241200,11.394216296405451,11.108469009399414,122850,26.877637847095038,27.638032913208008,7458000,18.25,18.5,580600,42.43929146331491,39.3806037902832,2280400,0.9684321636530623,1.0320762395858765,404633600,33.06661262063419,33.14459991455078,64281400,2000-03-31 00:00:00-05:00
14.667415867363356,14.074248313903809,130200,11.072750444911874,10.894158363342285,33750,28.080298957915048,26.21034812927246,10012400,17.5,15.8125,455200,39.48983792158273,34.082515716552734,4652600,1.0297009398439754,1.013077735900879,328563200,29.459703933421977,28.348384857177734,260118200,2000-04-03 00:00:00-04:00
14.074245715569592,13.508040428161621,152400,10.912014776499278,10.501252174377441,121838,26.924195231032314,25.26374053955078,20696400,15.75,14.875,775200,34.246378640910144,35.77572250366211,7629400,1.0078535005419198,0.9674823880195618,660329600,28.562836569635987,27.626989364624023,181244400,2000-04-04 00:00:00-04:00
13.508037615401541,13.319302558898926,304400,10.501250347147906,10.572687149047852,56025,25.077521979774055,26.61383056640625,9953200,14.875,16.0,387000,34.62871752558528,40.41837692260742,5680500,0.9610700596098374,0.9907553791999817,457665600,27.529511414457506,26.94460678100586,82887600,2000-04-05 00:00:00-04:00
13.373227302395568,13.211454391479492,217400,10.644125717696191,11.090607643127441,71213,27.15696997314919,28.46050453186035,10676000,16.25,15.8125,311000,42.766998444370294,43.47705078125,4979400,0.9926551109522446,0.9513341188430786,259627200,27.412529895471973,26.827625274658203,66421400,2000-04-06 00:00:00-04:00
13.265373893406082,13.022714614868164,52800,11.126329095810448,10.697707176208496,58388,28.786379380226137,31.036527633666992,11309200,16.1875,15.9375,238000,43.69553521996274,48.556663513183594,5967700,0.9670073742845229,1.0012036561965942,242435200,27.13958277652138,27.782978057861328,82613600,2000-04-07 00:00:00-04:00
13.103603518009187,12.9418306350708,69600,10.715564839723427,10.59054946899414,95175,30.501155404663084,29.096752166748047,6682800,16.4375,15.875,153100,49.64905827904715,43.04010772705078,3895100,1.0007287935244324,0.9499084949493408,212262400,27.64648595129829,26.847116470336914,60685400,2000-04-10 00:00:00-04:00
12.941832696237872,13.3732271194458,74200,10.572687164617804,10.769139289855957,121163,28.491542397183853,29.670930862426758,9586000,15.8125,15.625,89000,41.893101186463326,43.25858688354492,4384600,0.9385105180503011,0.907637894153595,541822400,26.554670308279388,26.16473388671875,71961800,2000-04-11 00:00:00-04:00
13.349446173508962,12.971121788024902,126200,10.733419248116803,10.786996841430664,71213,29.79507097370852,27.824251174926758,10696800,15.8125,15.5625,195500,44.92447518047534,41.51076126098633,2941300,0.9043130587595632,0.8302198052406311,941136000,25.61882951090655,24.760969161987305,153003800,2000-04-12 00:00:00-04:00
12.971120471796713,13.07921314239502,199600,10.787004866014817,11.01917552947998,103275,28.138496107627354,28.19668960571289,11635200,15.625,16.1875,128900,42.65776149744204,37.523536682128906,3466500,0.8473190913707586,0.8648921251296997,529827200,25.228883069396396,24.721965789794922,94316200,2000-04-13 00:00:00-04:00
13.025168128808339,12.971121788024902,213000,11.019167332181247,10.786996841430664,143100,27.529409053912175,24.286090850830078,14822800,16.3125,13.875,254100,37.14120342306895,31.89773941040039,3913100,0.8306950395677148,0.8501686453819275,667620800,24.682967534957807,23.12322235107422,151217800,2000-04-14 00:00:00-04:00
12.971122133219898,13.214330673217773,129400,11.072746043493419,10.85843563079834,77963,24.363678134217555,28.13461685180664,10586800,13.75,14.625,248600,31.78850205090581,37.46892166137695,5242800,0.8321204407059777,0.9413597583770752,409561600,23.16222253387803,23.669139862060547,119772200,2000-04-17 00:00:00-04:00
13.160287868476914,13.538612365722656,196400,10.804862073438175,10.876298904418945,81000,28.693275554567318,29.050195693969727,8886000,15.125,16.5625,254600,38.67054303649746,42.712379455566406,5656600,0.9385105437359115,0.9641581177711487,390924800,23.864107757876138,25.13140106201172,91794600,2000-04-18 00:00:00-04:00
13.457536640621367,13.619675636291504,90400,10.89415411044733,10.929872512817383,70200,28.73982619815873,27.963912963867188,5971600,16.5625,17.125,194000,42.056960499409186,37.195831298828125,6711500,0.9589330529351411,0.9204615950584412,520150400,25.404355484687496,24.54649543762207,53715400,2000-04-19 00:00:00-04:00
13.727776792937634,13.78182315826416,72400,10.947737333479035,11.12632942199707,107663,28.01046775792468,27.963912963867188,6578800,17.0,17.0625,78300,37.57816108647924,37.414302825927734,2844100,0.939935226823389,0.9033635258674622,722120000,24.527006609894787,24.62449073791504,52387400,2000-04-20 00:00:00-04:00
13.727770712172415,12.99814510345459,206400,11.144184766485754,10.929872512817383,129263,26.737970121151506,26.00861167907715,9034800,17.0625,17.8125,174200,33.86404013633728,34.95642852783203,3760600,0.8739164790292792,0.9157124161720276,443620800,20.978575658171977,20.783607482910156,313645800,2000-04-24 00:00:00-04:00
12.998146659959623,13.295401573181152,234000,10.92987485970535,11.358497619628906,57375,26.520719925562542,29.795074462890625,14261600,17.9375,19.1875,206800,36.75887836318418,36.267303466796875,7505800,0.9280609673083019,0.9750810265541077,391641600,21.446499867482228,21.641468048095703,159517400,2000-04-25 00:00:00-04:00
13.241348911504277,13.187302589416504,102400,11.644244000130842,12.287178039550781,561263,29.438155120293388,28.5225772857666,10008800,19.1875,19.625,141700,36.48577348632813,34.13713836669922,3853900,0.962257273619509,0.9218862652778625,366912000,21.836435935076548,21.21253776550293,107091200,2000-04-26 00:00:00-04:00
13.241355261487328,13.484563827514648,75000,12.144303815790062,12.572925567626953,87075,26.83108479753325,30.648578643798828,11139200,19.1875,18.125,345400,32.77165610031043,39.10750961303711,4537100,0.8905396606979198,0.9632073044776917,326603200,21.037076574409234,21.777956008911133,77669800,2000-04-27 00:00:00-04:00
13.592652470346481,13.619675636291504,26200,12.322893531549713,12.090723037719727,410063,30.989977896244337,30.02784538269043,11328800,18.25,17.5,183600,39.54445829053666,40.09065246582031,3111500,0.966057801519111,0.9427847266197205,249580800,22.070390913221573,21.758441925048828,78082600,2000-04-28 00:00:00-04:00
13.619677306558485,14.457395553588867,223800,12.10858464754229,12.322895050048828,55688,30.338215401502158,32.448699951171875,8049200,17.4375,18.0625,110900,40.746082543651376,38.56130599975586,3653500,0.9489586429294204,0.9446843862533569,226195200,22.733288717066987,22.90876007080078,107811000,2000-05-01 00:00:00-04:00
14.349304868052721,14.295258522033691,110000,12.180019947484409,12.090723037719727,61425,31.93659331581809,28.677757263183594,6946800,18.0,18.125,110600,38.12436011129855,36.977352142333984,3318700,0.9366094973994453,0.8957634568214417,236432000,22.713789897229464,21.797439575195312,97716200,2000-05-02 00:00:00-04:00
14.241208226391764,14.268231391906738,141800,12.108589442947094,12.197884559631348,96863,28.739826041684715,27.994949340820312,12529600,17.875,18.0,186600,36.81348652717395,34.082515716552734,3735500,0.9038384271203718,0.8743914365768433,489798400,21.953422830208307,22.011913299560547,55354800,2000-05-03 00:00:00-04:00
14.268235063643338,14.241211891174316,65200,11.965715068665613,12.072872161865234,172800,28.181172775293664,28.2898006439209,6709600,17.5,18.125,88200,34.90180903381944,33.53632354736328,3326700,0.874866364491515,0.8411442041397095,399515200,21.93391820235705,21.972911834716797,43317200,2000-05-04 00:00:00-04:00
14.24121019951651,14.457395553588867,86400,12.108586017259757,12.287178039550781,28350,27.746659902866455,29.717479705810547,6605600,18.375,18.6875,95300,34.13713723421097,34.95642852783203,5274900,0.8420939521705654,0.8596678972244263,284076800,21.914430024963274,22.18738555908203,36402200,2000-05-05 00:00:00-04:00
14.403350925988446,14.241211891174316,234800,12.287175961837518,12.144302368164062,67163,28.863974500383648,27.156965255737305,5495200,18.6875,18.3125,68300,34.35561425204104,31.624643325805664,5447600,0.8518306884388834,0.8368697762489319,184900800,22.12889889893835,21.777956008911133,36187600,2000-05-08 00:00:00-04:00
14.241214603357923,14.025029182434082,243400,12.144309463141923,11.769264221191406,79313,27.68458647136232,27.886323928833008,9874800,18.5625,18.875,240900,33.31784845512604,29.221391677856445,5732500,0.838294652263621,0.8012480139732361,327140800,21.894933974797823,21.154054641723633,60778400,2000-05-09 00:00:00-04:00
14.025022902271965,14.268231391906738,90400,11.840696729791569,12.001429557800293,153563,27.125932784414488,26.365537643432617,10190400,18.625,17.625,95100,28.675195385265905,28.34747886657715,4949100,0.7907986871075464,0.7547027468681335,535091200,21.134559242313372,20.647138595581055,67740000,2000-05-10 00:00:00-04:00
14.268230943118823,14.700601577758789,268600,12.01928705397586,12.144302368164062,147488,27.14145016257738,26.908676147460938,10963200,17.875,17.6875,40800,29.276006014292477,28.620573043823242,5990200,0.7703761127613,0.7813001871109009,499744000,20.783615066640724,21.173551559448242,58390800,2000-05-11 00:00:00-04:00
